gcodein,mcu_awake,mcu_task_avg,mcu_task_stddev,bytes_write,bytes_read,bytes_retransmit,bytes_invalid,send_seq,receive_seq,retransmit_seq,srtt,rttvar,rto,ready_bytes,upcoming_bytes,freq,sd_pos,heater_bed_target,temp,pwm,sysload,cputime,memavail,print_time,buffer_time
0,0.007,2.1e-05,1.5e-05,2004330,1623362,9,0,75940,75939,2,0.003,0.001,0.025,0,45,71998645,382,60,60.0,0.157,0.1,124.004,3421004,5378.552,0.0
0,0.007,2.1e-05,1.5e-05,2005879,1623913,9,0,75984,75983,2,0.003,0.001,0.025,16,45,71998644,382,60,60.0,0.069,0.1,124.047,3421004,5380.51,0.0
0,0.008,2.2e-05,1.5e-05,2006064,1624216,9,0,75994,75993,2,0.003,0.001,0.025,0,45,71998643,382,60,60.0,0.243,0.1,124.069,3421004,5380.51,0.0
0,0.008,2.2e-05,1.5e-05,2006718,1624645,9,0,76021,76020,2,0.003,0.001,0.025,0,45,71998642,382,60,60.0,0.161,0.1,124.1,3421004,5381.16,0.0
0,0.008,2.2e-05,1.5e-05,2007986,1625181,9,0,76062,76061,2,0.003,0.001,0.025,0,45,71998640,382,60,60.0,0.068,0.09,124.14,3421004,5382.2,0.0
0,0.008,2.2e-05,1.5e-05,2009229,1625703,9,0,76100,76099,2,0.003,0.0,0.025,0,45,71998638,382,60,60.0,0.213,0.09,124.176,3421004,5383.811,0.0
0,0.008,2.2e-05,1.5e-05,2009742,1626055,9,0,76120,76119,2,0.003,0.001,0.025,0,45,71998637,382,60,60.0,0.163,0.09,124.203,3421004,5384.161,0.0
0,0.006,2e-05,1.4e-05,2010819,1626610,9,0,76160,76158,2,0.003,0.001,0.025,0,45,71998636,382,60,60.0,0.228,0.09,124.242,3421012,5385.206,0.0
0,0.006,2e-05,1.4e-05,2012350,1627180,9,0,76201,76200,2,0.003,0.001,0.025,0,45,71998638,382,60,60.0,0.32,0.09,124.284,3421012,5387.121,0.0
0,0.006,2e-05,1.4e-05,2012545,1627469,9,0,76214,76213,2,0.003,0.001,0.025,0,45,71998637,382,60,60.0,0.246,0.08,124.306,3421012,5387.171,0.0
0,0.006,2e-05,1.4e-05,2013942,1628087,9,0,76260,76259,2,0.003,0.001,0.025,0,45,71998635,382,60,60.0,0.208,0.08,124.35,3421012,5388.468,0.0
0,0.006,2e-05,1.4e-05,2015511,1628668,9,0,76305,76304,2,0.003,0.001,0.025,0,45,71998641,382,60,60.0,0.235,0.08,124.394,3421012,5390.365,0.0
0,0.008,2.2e-05,1.5e-05,2015679,1628967,9,0,76317,76316,2,0.003,0.001,0.025,0,45,71998642,382,60,60.0,0.289,0.08,124.416,3421012,5390.365,0.0
0,0.008,2.2e-05,1.5e-05,2016485,1629521,9,0,76354,76352,2,0.003,0.0,0.025,0,45,71998640,382,60,60.0,0.215,0.08,124.455,3421012,5391.226,0.233
0,0.008,2.2e-05,1.5e-05,2017666,1629969,9,0,76386,76383,2,0.003,0.001,0.025,0,45,71998642,382,60,60.0,0.215,0.24,124.49,3421012,5392.212,0.0
0,0.008,2.2e-05,1.5e-05,2018753,1630414,9,0,76415,76414,2,0.003,0.001,0.025,0,45,71998642,382,60,60.0,0.15,0.24,124.523,3421012,5393.681,0.0
0,0.008,2.2e-05,1.5e-05,2019318,1630809,9,0,76437,76437,2,0.003,0.001,0.025,11,54,71998641,382,60,60.0,0.22,0.24,124.551,3420760,5394.181,0.0
0,0.006,1.9e-05,1.4e-05,2020526,1631355,9,0,76478,76477,2,0.003,0.001,0.025,0,45,71998640,382,60,60.0,0.265,0.24,124.591,3420784,5395.176,0.0
0,0.006,1.9e-05,1.4e-05,2021912,1631906,9,0,76519,76518,2,0.003,0.0,0.025,0,45,71998640,382,60,60.0,0.301,0.24,124.633,3420784,5396.991,0.0
0,0.006,1.9e-05,1.4e-05,2022327,1632224,9,0,76535,76534,2,0.003,0.001,0.025,0,45,71998640,382,60,60.0,0.075,0.22,124.657,3420784,5397.191,0.0
0,0.006,1.9e-05,1.4e-05,2023510,1632807,9,0,76577,76576,2,0.003,0.001,0.025,0,45,71998643,382,60,60.0,0.18,0.22,124.699,3420784,5398.33,0.0
0,0.006,1.9e-05,1.4e-05,2025094,1633378,9,0,76622,76621,2,0.003,0.0,0.025,0,45,71998643,382,60,60.0,0.236,0.22,124.744,3420784,5400.291,0.0
0,0.008,2.2e-05,1.5e-05,2025262,1633667,9,0,76632,76631,2,0.003,0.001,0.025,0,45,71998642,382,60,60.0,0.359,0.22,124.764,3420784,5400.291,0.0
0,0.008,2.2e-05,1.5e-05,2026671,1634294,9,0,76680,76679,2,0.003,0.001,0.025,0,45,71998641,382,60,60.0,0.211,0.22,124.81,3420784,5401.628,0.0
0,0.008,2.2e-05,1.5e-05,2027979,1634830,9,0,76720,76717,2,0.003,0.0,0.025,240,45,71998640,382,60,60.0,0.257,0.2,124.853,3420784,5403.587,0.0
0,0.008,2.2e-05,1.5e-05,2028411,1635139,9,0,76735,76734,2,0.004,0.001,0.025,0,45,71998639,382,60,60.0,0.138,0.2,124.874,3420900,5403.587,0.0
0,0.008,2.2e-05,1.5e-05,2029037,1635562,9,0,76760,76760,2,0.003,0.001,0.025,0,54,71998637,382,60,60.0,0.19,0.2,124.905,3420900,5404.187,0.0
0,0.006,2e-05,1.4e-05,2030283,1636104,9,0,76800,76799,2,0.003,0.001,0.025,0,45,71998638,382,60,60.0,0.115,0.2,124.946,3420908,5405.179,0.0
0,0.006,2e-05,1.4e-05,2031575,1636631,9,0,76839,76838,2,0.003,0.001,0.025,0,45,71998638,382,60,60.0,0.045,0.2,124.985,3420908,5406.89,0.0
0,0.006,2e-05,1.4e-05,2032087,1636977,9,0,76858,76857,2,0.004,0.001,0.025,0,45,71998639,382,60,60.0,0.072,0.18,125.011,3420908,5407.19,0.0
0,0.006,2e-05,1.4e-05,2033141,1637532,9,0,76897,76896,2,0.003,0.001,0.025,0,45,71998642,382,60,60.0,0.181,0.18,125.049,3420908,5408.232,0.0
0,0.006,2e-05,1.4e-05,2034696,1638098,9,0,76941,76940,2,0.003,0.001,0.025,0,45,71998643,382,60,60.0,0.254,0.18,125.09,3420908,5410.126,0.0
0,0.008,2.2e-05,1.5e-05,2034885,1638396,9,0,76953,76952,2,0.003,0.001,0.025,0,45,71998643,382,60,60.0,0.076,0.18,125.112,3420908,5410.176,0.0
0,0.008,2.2e-05,1.5e-05,2036271,1639014,9,0,76999,76998,2,0.003,0.001,0.025,0,45,71998643,382,60,60.0,0.121,0.18,125.156,3420908,5411.472,0.0
0,0.008,2.2e-05,1.5e-05,2037870,1639585,9,0,77044,77043,2,0.003,0.0,0.025,0,45,71998648,382,60,60.0,0.261,0.17,125.2,3420908,5413.441,0.0
0,0.008,2.2e-05,1.5e-05,2038025,1639873,9,0,77054,77053,2,0.003,0.001,0.025,0,45,71998647,382,60,60.0,0.208,0.17,125.223,3420908,5413.441,0.0
0,0.008,2.2e-05,1.5e-05,2038729,1640316,9,0,77083,77083,2,0.003,0.001,0.025,0,54,71998646,382,60,60.0,0.19,0.17,125.256,3420908,5414.191,0.0
0,0.007,2e-05,1.4e-05,2039975,1640862,9,0,77121,77120,2,0.003,0.001,0.025,0,45,71998644,382,60,60.0,0.363,0.17,125.296,3420912,5415.186,0.0
0,0.007,2e-05,1.4e-05,2041186,1641360,9,0,77157,77156,2,0.003,0.001,0.025,0,45,71998643,382,60,60.0,0.313,0.17,125.332,3420912,5416.758,0.0
0,0.007,2e-05,1.4e-05,2041771,1641726,9,0,77180,77179,2,0.003,0.001,0.025,0,45,71998642,382,60,60.0,0.14,0.15,125.361,3421072,5417.208,0.0
0,0.007,2e-05,1.4e-05,2042897,1642267,9,0,77219,77218,2,0.003,0.0,0.025,0,45,71998642,382,60,60.0,0.234,0.15,125.401,3421168,5418.204,0.0
0,0.007,2e-05,1.4e-05,2044366,1642842,9,0,77262,77261,2,0.003,0.0,0.025,0,45,71998643,382,60,60.0,0.202,0.15,125.444,3421168,5420.073,0.0
0,0.008,2.2e-05,1.6e-05,2044732,1643146,9,0,77278,77277,2,0.003,0.001,0.025,0,45,71998643,382,60,60.0,0.119,0.15,125.467,3421168,5420.223,0.0
0,0.008,2.2e-05,1.6e-05,2045947,1643749,9,0,77321,77320,2,0.003,0.001,0.025,0,45,71998643,382,60,60.0,0.218,0.15,125.51,3421168,5421.419,0.0
0,0.008,2.2e-05,1.6e-05,2047515,1644329,9,0,77365,77364,2,0.003,0.001,0.025,0,45,71998641,382,60,60.0,0.238,0.14,125.553,3421168,5423.382,0.0
0,0.008,2.2e-05,1.6e-05,2047684,1644598,9,0,77377,77376,2,0.003,0.001,0.025,0,45,71998642,382,60,60.0,0.164,0.14,125.574,3421168,5423.382,0.0
0,0.008,2.2e-05,1.6e-05,2048670,1645171,9,0,77416,77413,2,0.003,0.0,0.025,222,221,71998643,382,60,60.0,0.224,0.14,125.619,3421168,5424.729,0.0
0,0.007,2.1e-05,1.5e-05,2049721,1645635,9,0,77445,77444,2,0.003,0.001,0.025,0,45,71998642,382,60,60.0,0.297,0.14,125.649,3421208,5425.229,0.0
0,0.007,2.1e-05,1.5e-05,2050810,1646050,9,0,77473,77472,2,0.003,0.001,0.025,0,45,71998640,382,60,60.0,0.096,0.14,125.682,3420960,5426.696,0.0
0,0.007,2.1e-05,1.5e-05,2051400,1646445,9,0,77496,77495,2,0.003,0.001,0.025,0,45,71998640,382,60,60.0,0.223,0.13,125.711,3420960,5427.196,0.0
0,0.007,2.1e-05,1.5e-05,2052606,1646990,9,0,77536,77534,2,0.003,0.001,0.025,0,45,71998641,382,60,60.0,0.352,0.13,125.751,3420960,5428.241,0.0
0,0.007,2.1e-05,1.5e-05,2053917,1647497,9,0,77576,77575,2,0.003,0.0,0.025,0,45,71998643,382,60,60.0,0.277,0.13,125.791,3420960,5429.937,0.0
0,0.007,2.1e-05,1.5e-05,2054432,1647851,9,0,77596,77595,2,0.003,0.001,0.025,0,45,71998641,382,60,60.0,0.211,0.13,125.818,3420960,5430.237,0.0
0,0.007,2.1e-05,1.5e-05,2055527,1648409,9,0,77636,77635,2,0.003,0.0,0.025,0,45,71998640,382,60,60.0,0.085,0.13,125.859,3420960,5431.285,0.0
0,0.007,2.1e-05,1.5e-05,2057100,1648960,9,0,77680,77679,2,0.003,0.0,0.025,0,45,71998639,382,60,60.0,0.238,0.12,125.901,3420960,5433.254,0.0
0,0.007,2.1e-05,1.5e-05,2057261,1649239,9,0,77691,77690,2,0.003,0.001,0.025,0,45,71998639,382,60,60.0,0.207,0.12,125.922,3421108,5433.254,0.0
0,0.007,2.1e-05,1.5e-05,2058692,1649881,9,0,77739,77738,2,0.003,0.0,0.025,0,45,71998637,382,60,60.0,0.209,0.12,125.968,3420960,5434.607,0.0
0,0.007,2.1e-05,1.4e-05,2060244,1650447,9,0,77783,77782,2,0.003,0.001,0.025,16,45,71998637,382,60,60.0,0.145,0.12,126.012,3420720,5436.581,0.0
0,0.007,2.1e-05,1.4e-05,2060417,1650721,9,0,77793,77792,2,0.003,0.001,0.025,0,45,71998638,382,60,60.0,0.243,0.12,126.032,3420720,5436.581,0.0
0,0.007,2.1e-05,1.4e-05,2061078,1651159,9,0,77819,77818,2,0.003,0.001,0.025,0,45,71998640,382,60,60.0,0.243,0.19,126.063,3420720,5437.231,0.0
0,0.007,2.1e-05,1.4e-05,2062294,1651680,9,0,77857,77856,2,0.003,0.001,0.025,0,45,71998640,382,60,60.0,0.129,0.19,126.1,3420720,5438.23,0.0
0,0.007,2.1e-05,1.4e-05,2063528,1652183,9,0,77894,77893,2,0.003,0.0,0.025,0,45,71998638,382,60,60.0,0.213,0.19,126.138,3420720,5439.9,0.0
0,0.007,2.1e-05,1.5e-05,2064035,1652559,9,0,77914,77912,2,0.003,0.001,0.025,0,45,71998637,382,60,60.0,0.137,0.19,126.163,3420720,5440.2,0.0
0,0.007,2.1e-05,1.5e-05,2065106,1653109,9,0,77954,77953,2,0.003,0.001,0.025,0,45,71998636,382,60,60.0,0.191,0.19,126.203,3420720,5441.251,0.0
0,0.007,2.1e-05,1.5e-05,2066680,1653670,9,0,77997,77996,2,0.003,0.001,0.025,0,45,71998634,382,60,60.0,0.072,0.17,126.247,3420720,5443.222,0.0
0,0.007,2.1e-05,1.5e-05,2066844,1653963,9,0,78008,78007,2,0.003,0.001,0.025,0,45,71998632,382,60,60.0,0.26,0.17,126.267,3420720,5443.222,0.0
0,0.007,2.1e-05,1.5e-05,2068224,1654576,9,0,78055,78055,2,0.003,0.001,0.025,16,54,71998631,382,60,60.0,0.19,0.17,126.311,3420720,5444.574,0.0
0,0.007,2.1e-05,1.4e-05,2069849,1655162,9,0,78101,78100,2,0.003,0.001,0.025,0,45,71998630,382,60,60.0,0.121,0.17,126.355,3420732,5446.546,0.0
0,0.007,2.1e-05,1.4e-05,2070018,1655460,9,0,78113,78112,2,0.003,0.001,0.025,0,45,71998629,382,60,60.0,0.293,0.17,126.376,3420732,5446.546,0.0
0,0.007,2.1e-05,1.4e-05,2070721,1655893,9,0,78141,78140,2,0.003,0.001,0.025,0,45,71998631,382,60,60.0,0.276,0.16,126.408,3420732,5447.246,0.0
0,0.007,2.1e-05,1.4e-05,2071962,1656415,9,0,78179,78178,2,0.003,0.001,0.025,0,45,71998630,382,60,60.0,0.265,0.16,126.446,3420732,5448.245,0.0
0,0.007,2.1e-05,1.4e-05,2072948,1656922,9,0,78214,78213,2,0.003,0.0,0.025,0,53,71998630,382,60,60.0,0.277,0.16,126.503,3420732,5449.226,0.191
0,0.007,2e-05,1.5e-05,2073156,1657306,9,0,78231,78229,2,0.003,0.001,0.025,0,45,71998630,939,60,60.0,0.244,0.16,126.531,3420732,5450.283,0.247
0,0.007,2e-05,1.5e-05,2073923,1657651,9,0,78252,78251,2,0.003,0.001,0.025,0,45,71998635,956,60,60.0,0.02,0.16,126.562,3420732,5453.43,2.395
0,0.007,2e-05,1.5e-05,2074312,1657954,9,0,78265,78264,2,0.004,0.001,0.025,0,45,71998637,983,60,60.0,0.22,0.15,126.587,3420732,5454.054,2.018
0,0.007,2e-05,1.5e-05,2074981,1658248,9,0,78282,78281,2,0.003,0.001,0.025,0,45,71998636,983,60,60.0,0.186,0.15,126.613,3420732,5455.678,2.641
0,0.007,2e-05,1.5e-05,2075387,1658542,9,0,78296,78295,2,0.004,0.001,0.025,0,45,71998637,983,60,60.0,0.506,0.15,126.639,3420656,5458.878,4.84
0,0.004,1.8e-05,1.4e-05,2075551,1658850,9,0,78307,78306,2,0.003,0.001,0.025,0,45,71998635,983,60,60.0,0.087,0.15,126.661,3420768,5458.878,3.84
0,0.004,1.8e-05,1.4e-05,2075687,1659109,9,0,78317,78316,2,0.004,0.001,0.025,0,45,71998634,983,60,60.0,0.17,0.15,126.681,3420768,5458.878,2.839
