gcodein,mcu_awake,mcu_task_avg,mcu_task_stddev,bytes_write,bytes_read,bytes_retransmit,bytes_invalid,send_seq,receive_seq,retransmit_seq,srtt,rttvar,rto,ready_bytes,upcoming_bytes,freq,sd_pos,heater_bed_target,temp,pwm,sysload,cputime,memavail,print_time,buffer_time
0,0.006,2.6e-05,1.9e-05,4787211,2390786,9,0,135772,135772,2,0.003,0.0,0.025,0,54,71998637,43211,60,60.0,0.213,0.0,190.81,3421256,7495.75,2.299
0,0.006,2.6e-05,1.9e-05,4787816,2391043,9,0,135790,135789,2,0.003,0.001,0.025,0,45,71998637,43273,60,60.0,0.162,0.0,190.833,3421256,7496.851,2.398
0,0.006,2.6e-05,1.9e-05,4788402,2391276,9,0,135808,135807,2,0.003,0.0,0.025,0,45,71998638,43342,60,60.0,0.034,0.0,190.856,3421256,7497.669,2.216
0,0.006,2.6e-05,1.9e-05,4790525,2391664,9,0,135850,135850,2,0.003,0.0,0.025,24,54,71998637,43596,60,60.0,0.267,0.0,190.889,3421272,7499.333,2.88
0,0.006,2.6e-05,1.9e-05,4792140,2391991,9,0,135883,135881,2,0.003,0.001,0.025,8,45,71998639,43764,60,60.0,0.277,0.0,190.918,3421280,7500.728,3.274
0,0.006,2.6e-05,1.9e-05,4792316,2392199,9,0,135895,135894,2,0.003,0.0,0.025,0,45,71998638,43764,60,60.0,0.155,0.0,190.939,3421280,7500.728,2.273
0,0.006,2.6e-05,1.9e-05,4793095,2392457,9,0,135915,135914,2,0.003,0.0,0.025,0,45,71998637,43833,60,60.0,0.279,0.0,190.964,3421280,7501.538,2.082
0,0.006,2.6e-05,1.9e-05,4794642,2392794,9,0,135948,135947,2,0.003,0.0,0.025,0,45,71998636,44002,60,60.0,0.344,0.0,190.992,3421280,7502.859,2.402
0,0.006,2.6e-05,1.9e-05,4795327,2393027,9,0,135965,135965,2,0.003,0.0,0.025,0,54,71998637,44072,60,60.0,0.243,0.0,191.015,3421280,7503.653,2.196
0,0.006,2.6e-05,1.9e-05,4796882,2393365,9,0,135999,135998,2,0.003,0.0,0.025,0,45,71998639,44238,60,60.0,0.21,0.0,191.044,3421288,7504.941,2.482
0,0.006,2.6e-05,1.9e-05,4797488,2393622,9,0,136016,136015,2,0.003,0.0,0.025,0,45,71998639,44428,60,60.0,0.245,0.0,191.069,3421288,7506.066,2.607
0,0.006,2.6e-05,1.9e-05,4798641,2393905,9,0,136044,136043,2,0.003,0.0,0.025,0,45,71998637,44561,60,60.0,0.241,0.0,191.097,3421288,7507.729,3.269
0,0.006,2.6e-05,1.9e-05,4798794,2394118,9,0,136055,136054,2,0.003,0.0,0.025,0,45,71998636,44561,60,60.0,0.164,0.0,191.117,3421288,7507.729,2.268
0,0.006,2.6e-05,1.9e-05,4800485,2394460,9,0,136088,136088,2,0.003,0.0,0.025,0,54,71998638,44763,60,60.0,0.101,0.0,191.147,3421044,7508.727,2.265
0,0.006,2.6e-05,1.9e-05,4801572,2394728,9,0,136113,136110,2,0.003,0.0,0.025,291,54,71998639,44896,60,60.0,0.22,0.0,191.174,3421044,7510.308,2.846
0,0.006,2.6e-05,1.9e-05,4802761,2395021,9,0,136138,136137,2,0.003,0.0,0.025,0,45,71998638,45000,60,60.0,0.192,0.0,191.199,3421056,7510.997,2.534
0,0.006,2.6e-05,1.9e-05,4803527,2395298,9,0,136159,136158,2,0.003,0.0,0.025,0,45,71998639,45070,60,60.0,0.292,0.0,191.224,3421056,7511.597,2.133
0,0.006,2.6e-05,1.9e-05,4804887,2395581,9,0,136189,136186,2,0.003,0.0,0.025,127,54,71998637,45238,60,60.0,0.313,0.0,191.252,3421056,7513.079,2.614
0,0.006,2.6e-05,1.9e-05,4805768,2395864,9,0,136212,136211,2,0.003,0.0,0.025,0,45,71998636,45308,60,60.0,0.156,0.0,191.277,3421056,7513.659,2.193
0,0.006,2.6e-05,1.9e-05,4806668,2396146,9,0,136233,136230,2,0.003,0.0,0.025,566,54,71998636,45476,60,60.0,0.29,0.0,191.304,3421056,7515.118,2.651
0,0.006,2.6e-05,1.9e-05,4807890,2396424,9,0,136258,136257,2,0.003,0.0,0.025,0,45,71998634,45635,60,60.0,0.29,0.0,191.329,3421056,7515.912,2.445
0,0.006,2.6e-05,1.9e-05,4808521,2396667,9,0,136275,136274,2,0.003,0.0,0.025,0,45,71998634,45760,60,60.0,0.233,0.0,191.354,3421060,7517.023,2.556
0,0.006,2.6e-05,1.9e-05,4809190,2396928,9,0,136294,136293,2,0.003,0.0,0.025,0,45,71998637,45802,60,60.0,0.305,0.0,191.379,3421060,7517.846,2.378
0,0.006,2.6e-05,1.9e-05,4810853,2397236,9,0,136329,136328,2,0.003,0.0,0.025,0,45,71998636,45986,60,60.0,0.387,0.0,191.406,3421068,7518.583,2.114
0,0.006,2.6e-05,1.9e-05,4811568,2397498,9,0,136349,136348,2,0.003,0.0,0.025,0,45,71998639,46054,60,60.0,0.124,0.0,191.431,3421068,7519.492,2.023
0,0.006,2.6e-05,1.9e-05,4813168,2397813,9,0,136380,136379,2,0.003,0.0,0.025,0,45,71998640,46224,60,60.0,0.221,0.0,191.46,3421068,7520.861,2.391
0,0.006,2.6e-05,1.9e-05,4813915,2398048,9,0,136399,136398,2,0.003,0.0,0.025,0,45,71998639,46294,60,60.0,0.192,0.0,191.483,3421068,7521.653,2.182
0,0.006,2.6e-05,1.9e-05,4815460,2398376,9,0,136433,136432,2,0.003,0.0,0.025,0,45,71998635,46464,60,60.0,0.138,0.0,191.513,3421072,7522.947,2.475
0,0.006,2.6e-05,1.9e-05,4816229,2398653,9,0,136454,136453,2,0.003,0.0,0.025,0,45,71998635,46534,60,60.0,0.304,0.0,191.538,3421072,7523.723,2.251
0,0.006,2.6e-05,1.9e-05,4817711,2398966,9,0,136485,136484,2,0.003,0.0,0.025,0,45,71998636,46703,60,60.0,0.304,0.0,191.567,3420820,7524.985,2.512
0,0.006,2.6e-05,1.9e-05,4818334,2399214,9,0,136503,136502,2,0.003,0.0,0.025,0,45,71998637,46892,60,60.0,0.1,0.0,191.593,3420820,7526.083,2.609
0,0.006,2.6e-05,1.9e-05,4819540,2399531,9,0,136532,136531,2,0.003,0.0,0.025,0,45,71998635,47028,60,60.0,0.143,0.0,191.622,3420820,7527.707,3.232
0,0.006,2.6e-05,1.9e-05,4819720,2399734,9,0,136544,136543,2,0.003,0.0,0.025,0,45,71998638,47028,60,60.0,0.112,0.0,191.643,3420820,7527.707,2.232
0,0.006,2.6e-05,1.9e-05,4821491,2400077,9,0,136580,136580,2,0.003,0.0,0.025,0,54,71998637,47230,60,60.0,0.242,0.0,191.673,3420824,7528.699,2.224
0,0.006,2.6e-05,1.9e-05,4822879,2400404,9,0,136609,136608,2,0.003,0.0,0.025,0,45,71998635,47363,60,60.0,0.43,0.0,191.701,3420824,7530.28,2.804
0,0.006,2.6e-05,1.9e-05,4823817,2400667,9,0,136633,136632,2,0.003,0.0,0.025,0,45,71998636,47469,60,60.0,0.313,0.0,191.726,3420824,7530.969,2.493
0,0.006,2.6e-05,1.9e-05,4824611,2400935,9,0,136655,136654,2,0.003,0.0,0.025,0,45,71998634,47539,60,60.0,0.187,0.0,191.75,3420824,7531.569,2.091
0,0.006,2.6e-05,1.9e-05,4826074,2401262,9,0,136686,136685,2,0.003,0.0,0.025,0,45,71998632,47708,60,60.0,0.213,0.0,191.78,3420824,7533.051,2.573
0,0.006,2.6e-05,1.9e-05,4826797,2401505,9,0,136706,136705,2,0.003,0.0,0.025,0,45,71998630,47778,60,60.0,0.162,0.0,191.804,3420824,7533.631,2.152
0,0.006,2.7e-05,1.9e-05,4828253,2401842,9,0,136738,136735,2,0.003,0.0,0.025,87,45,71998635,47948,60,60.0,0.113,0.0,191.834,3420828,7535.09,2.611
0,0.006,2.7e-05,1.9e-05,4828958,2402100,9,0,136756,136755,2,0.003,0.0,0.025,0,45,71998635,48107,60,60.0,0.283,0.0,191.859,3420832,7535.884,2.404
0,0.006,2.7e-05,1.9e-05,4829599,2402349,9,0,136775,136774,2,0.003,0.0,0.025,0,45,71998640,48232,60,60.0,0.056,0.0,191.885,3420832,7536.995,2.515
0,0.006,2.7e-05,1.9e-05,4830291,2402611,9,0,136793,136792,2,0.003,0.0,0.025,0,45,71998640,48274,60,60.0,0.196,0.0,191.909,3420832,7537.818,2.337
0,0.006,2.7e-05,1.9e-05,4831934,2402944,9,0,136827,136827,2,0.003,0.0,0.025,0,54,71998642,48458,60,60.0,0.065,0.0,191.936,3420852,7538.555,2.073
